Comunidades y Ciudades Autónomas;Grupos ECOICOP;Tipo de dato;Periodo;Total
18 Ceuta;Índice general;Variación anual;2019M08;-0,4
18 Ceuta;Índice general;Variación anual;2019M07;-0,1
18 Ceuta;Índice general;Variación anual;2019M06;-0,1
18 Ceuta;Índice general;Variación anual;2019M05;0,6
18 Ceuta;Índice general;Variación anual;2019M04;1,4
18 Ceuta;Índice general;Variación anual;2019M03;1,2
18 Ceuta;Índice general;Variación anual;2019M02;0,8
18 Ceuta;Índice general;Variación anual;2019M01;0,8
18 Ceuta;Índice general;Variación anual;2018M12;0,7
18 Ceuta;Índice general;Variación anual;2018M11;0,9
18 Ceuta;Índice general;Variación anual;2018M10;1,3
18 Ceuta;Índice general;Variación anual;2018M09;1,5
18 Ceuta;Índice general;Variación anual;2018M08;1,4
18 Ceuta;Índice general;Variación anual;2018M07;1,3
18 Ceuta;Índice general;Variación anual;2018M06;1,1
18 Ceuta;Índice general;Variación anual;2018M05;0,7
18 Ceuta;Índice general;Variación anual;2018M04;0,3
18 Ceuta;Índice general;Variación anual;2018M03;0,4
18 Ceuta;Índice general;Variación anual;2018M02;0,3
18 Ceuta;Índice general;Variación anual;2018M01;-0,3
18 Ceuta;Índice general;Variación anual;2017M12;0,6
18 Ceuta;Índice general;Variación anual;2017M11;1,0
18 Ceuta;Índice general;Variación anual;2017M10;1,1
18 Ceuta;Índice general;Variación anual;2017M09;1,2
18 Ceuta;Índice general;Variación anual;2017M08;1,3
18 Ceuta;Índice general;Variación anual;2017M07;1,3
18 Ceuta;Índice general;Variación anual;2017M06;1,5
18 Ceuta;Índice general;Variación anual;2017M05;1,9
18 Ceuta;Índice general;Variación anual;2017M04;2,1
18 Ceuta;Índice general;Variación anual;2017M03;2,0
18 Ceuta;Índice general;Variación anual;2017M02;2,4
18 Ceuta;Índice general;Variación anual;2017M01;2,5
18 Ceuta;Índice general;Variación anual;2016M12;1,1
18 Ceuta;Índice general;Variación anual;2016M11;0,5
18 Ceuta;Índice general;Variación anual;2016M10;0,4
18 Ceuta;Índice general;Variación anual;2016M09;0,2
18 Ceuta;Índice general;Variación anual;2016M08;-0,2
18 Ceuta;Índice general;Variación anual;2016M07;-0,2
18 Ceuta;Índice general;Variación anual;2016M06;-0,5
18 Ceuta;Índice general;Variación anual;2016M05;-0,7
18 Ceuta;Índice general;Variación anual;2016M04;-0,8
18 Ceuta;Índice general;Variación anual;2016M03;-0,6
18 Ceuta;Índice general;Variación anual;2016M02;-0,6
18 Ceuta;Índice general;Variación anual;2016M01;-0,5
18 Ceuta;Índice general;Variación anual;2015M12;-0,6
18 Ceuta;Índice general;Variación anual;2015M11;-0,4
18 Ceuta;Índice general;Variación anual;2015M10;-0,6
18 Ceuta;Índice general;Variación anual;2015M09;-0,8
18 Ceuta;Índice general;Variación anual;2015M08;-0,5
18 Ceuta;Índice general;Variación anual;2015M07;-0,4
18 Ceuta;Índice general;Variación anual;2015M06;-0,6
18 Ceuta;Índice general;Variación anual;2015M05;-1,0
18 Ceuta;Índice general;Variación anual;2015M04;-1,1
18 Ceuta;Índice general;Variación anual;2015M03;-1,2
18 Ceuta;Índice general;Variación anual;2015M02;-1,1
18 Ceuta;Índice general;Variación anual;2015M01;-0,8
18 Ceuta;Índice general;Variación anual;2014M12;-0,5
18 Ceuta;Índice general;Variación anual;2014M11;-0,3
18 Ceuta;Índice general;Variación anual;2014M10;-0,3
18 Ceuta;Índice general;Variación anual;2014M09;-0,4
18 Ceuta;Índice general;Variación anual;2014M08;-0,6
18 Ceuta;Índice general;Variación anual;2014M07;-0,5
18 Ceuta;Índice general;Variación anual;2014M06;-0,2
18 Ceuta;Índice general;Variación anual;2014M05;0,4
18 Ceuta;Índice general;Variación anual;2014M04;0,7
18 Ceuta;Índice general;Variación anual;2014M03;0,3
18 Ceuta;Índice general;Variación anual;2014M02;0,0
18 Ceuta;Índice general;Variación anual;2014M01;0,0
18 Ceuta;Índice general;Variación anual;2013M12;-0,1
18 Ceuta;Índice general;Variación anual;2013M11;-0,3
18 Ceuta;Índice general;Variación anual;2013M10;-0,3
18 Ceuta;Índice general;Variación anual;2013M09;0,0
18 Ceuta;Índice general;Variación anual;2013M08;0,8
18 Ceuta;Índice general;Variación anual;2013M07;0,9
18 Ceuta;Índice general;Variación anual;2013M06;1,3
18 Ceuta;Índice general;Variación anual;2013M05;0,8
18 Ceuta;Índice general;Variación anual;2013M04;0,5
18 Ceuta;Índice general;Variación anual;2013M03;1,3
18 Ceuta;Índice general;Variación anual;2013M02;1,7
18 Ceuta;Índice general;Variación anual;2013M01;1,8
18 Ceuta;Índice general;Variación anual;2012M12;2,2
18 Ceuta;Índice general;Variación anual;2012M11;2,3
18 Ceuta;Índice general;Variación anual;2012M10;2,4
18 Ceuta;Índice general;Variación anual;2012M09;2,5
18 Ceuta;Índice general;Variación anual;2012M08;2,3
18 Ceuta;Índice general;Variación anual;2012M07;2,1
18 Ceuta;Índice general;Variación anual;2012M06;1,9
18 Ceuta;Índice general;Variación anual;2012M05;1,8
18 Ceuta;Índice general;Variación anual;2012M04;1,9
18 Ceuta;Índice general;Variación anual;2012M03;1,8
18 Ceuta;Índice general;Variación anual;2012M02;1,8
18 Ceuta;Índice general;Variación anual;2012M01;1,7
18 Ceuta;Índice general;Variación anual;2011M12;2,0
18 Ceuta;Índice general;Variación anual;2011M11;2,6
18 Ceuta;Índice general;Variación anual;2011M10;2,8
18 Ceuta;Índice general;Variación anual;2011M09;2,6
18 Ceuta;Índice general;Variación anual;2011M08;2,4
18 Ceuta;Índice general;Variación anual;2011M07;2,4
18 Ceuta;Índice general;Variación anual;2011M06;2,1
18 Ceuta;Índice general;Variación anual;2011M05;2,4
18 Ceuta;Índice general;Variación anual;2011M04;2,5
18 Ceuta;Índice general;Variación anual;2011M03;2,2
18 Ceuta;Índice general;Variación anual;2011M02;2,3
18 Ceuta;Índice general;Variación anual;2011M01;2,2
18 Ceuta;Índice general;Variación anual;2010M12;1,9
18 Ceuta;Índice general;Variación anual;2010M11;1,4
18 Ceuta;Índice general;Variación anual;2010M10;1,3
18 Ceuta;Índice general;Variación anual;2010M09;1,3
18 Ceuta;Índice general;Variación anual;2010M08;1,7
18 Ceuta;Índice general;Variación anual;2010M07;1,8
18 Ceuta;Índice general;Variación anual;2010M06;1,9
18 Ceuta;Índice general;Variación anual;2010M05;1,8
18 Ceuta;Índice general;Variación anual;2010M04;1,4
18 Ceuta;Índice general;Variación anual;2010M03;1,4
18 Ceuta;Índice general;Variación anual;2010M02;1,3
18 Ceuta;Índice general;Variación anual;2010M01;1,4
18 Ceuta;Índice general;Variación anual;2009M12;1,4
19 Melilla;Índice general;Variación anual;2023M12;3,4
19 Melilla;Índice general;Variación anual;2023M11;4,1
19 Melilla;Índice general;Variación anual;2023M10;4,1
19 Melilla;Índice general;Variación anual;2023M09;5,3
19 Melilla;Índice general;Variación anual;2023M08;4,5
19 Melilla;Índice general;Variación anual;2023M07;4,1
19 Melilla;Índice general;Variación anual;2023M06;3,3
19 Melilla;Índice general;Variación anual;2023M05;4,7
19 Melilla;Índice general;Variación anual;2023M04;5,8
19 Melilla;Índice general;Variación anual;2023M03;4,9
19 Melilla;Índice general;Variación anual;2023M02;7,5
19 Melilla;Índice general;Variación anual;2023M01;6,9
19 Melilla;Índice general;Variación anual;2022M12;6,6
19 Melilla;Índice general;Variación anual;2022M11;7,4
19 Melilla;Índice general;Variación anual;2022M10;7,8
19 Melilla;Índice general;Variación anual;2022M09;8,3
19 Melilla;Índice general;Variación anual;2022M08;10,5
19 Melilla;Índice general;Variación anual;2022M07;10,9
19 Melilla;Índice general;Variación anual;2022M06;10,1
19 Melilla;Índice general;Variación anual;2022M05;9,0
19 Melilla;Índice general;Variación anual;2022M04;8,5
19 Melilla;Índice general;Variación anual;2022M03;9,2
19 Melilla;Índice general;Variación anual;2022M02;7,8
19 Melilla;Índice general;Variación anual;2022M01;6,7
19 Melilla;Índice general;Variación anual;2021M12;6,9
19 Melilla;Índice general;Variación anual;2021M11;5,9
19 Melilla;Índice general;Variación anual;2021M10;5,9
19 Melilla;Índice general;Variación anual;2021M09;4,8
19 Melilla;Índice general;Variación anual;2021M08;3,9
19 Melilla;Índice general;Variación anual;2021M07;3,4
19 Melilla;Índice general;Variación anual;2021M06;3,5
19 Melilla;Índice general;Variación anual;2021M05;3,4
19 Melilla;Índice general;Variación anual;2021M04;3,0
19 Melilla;Índice general;Variación anual;2021M03;3,0
19 Melilla;Índice general;Variación anual;2021M02;1,3
19 Melilla;Índice general;Variación anual;2021M01;1,6
19 Melilla;Índice general;Variación anual;2020M12;0,1
19 Melilla;Índice general;Variación anual;2020M11;0,1
19 Melilla;Índice general;Variación anual;2020M10;-0,2
19 Melilla;Índice general;Variación anual;2020M09;0,0
19 Melilla;Índice general;Variación anual;2020M08;0,0
19 Melilla;Índice general;Variación anual;2020M07;-0,2
19 Melilla;Índice general;Variación anual;2020M06;0,4
19 Melilla;Índice general;Variación anual;2020M05;-0,1
19 Melilla;Índice general;Variación anual;2020M04;-0,3
19 Melilla;Índice general;Variación anual;2020M03;-0,3
19 Melilla;Índice general;Variación anual;2020M02;0,7
19 Melilla;Índice general;Variación anual;2020M01;0,8
19 Melilla;Índice general;Variación anual;2019M12;0,5
19 Melilla;Índice general;Variación anual;2019M11;-0,4
19 Melilla;Índice general;Variación anual;2019M10;-0,2
19 Melilla;Índice general;Variación anual;2019M09;-0,3
19 Melilla;Índice general;Variación anual;2019M08;-0,2
19 Melilla;Índice general;Variación anual;2019M07;-0,6
19 Melilla;Índice general;Variación anual;2019M06;-1,0
19 Melilla;Índice general;Variación anual;2019M05;-0,7
19 Melilla;Índice general;Variación anual;2019M04;0,1
19 Melilla;Índice general;Variación anual;2019M03;0,0
19 Melilla;Índice general;Variación anual;2019M02;-0,5
19 Melilla;Índice general;Variación anual;2019M01;-0,5
19 Melilla;Índice general;Variación anual;2018M12;-0,3
19 Melilla;Índice general;Variación anual;2018M11;0,4
19 Melilla;Índice general;Variación anual;2018M10;0,8
19 Melilla;Índice general;Variación anual;2018M09;1,1
19 Melilla;Índice general;Variación anual;2018M08;1,1
19 Melilla;Índice general;Variación anual;2018M07;1,8
19 Melilla;Índice general;Variación anual;2018M06;1,8
19 Melilla;Índice general;Variación anual;2018M05;1,5
19 Melilla;Índice general;Variación anual;2018M04;0,8
19 Melilla;Índice general;Variación anual;2018M03;0,8
19 Melilla;Índice general;Variación anual;2018M02;1,1
19 Melilla;Índice general;Variación anual;2018M01;0,6
19 Melilla;Índice general;Variación anual;2017M12;1,4
19 Melilla;Índice general;Variación anual;2017M11;1,9
19 Melilla;Índice general;Variación anual;2017M10;1,9
19 Melilla;Índice general;Variación anual;2017M09;2,0
19 Melilla;Índice general;Variación anual;2017M08;2,0
19 Melilla;Índice general;Variación anual;2017M07;1,9
19 Melilla;Índice general;Variación anual;2017M06;1,7
19 Melilla;Índice general;Variación anual;2017M05;2,1
19 Melilla;Índice general;Variación anual;2017M04;2,5
19 Melilla;Índice general;Variación anual;2017M03;2,4
19 Melilla;Índice general;Variación anual;2017M02;2,9
19 Melilla;Índice general;Variación anual;2017M01;2,8
19 Melilla;Índice general;Variación anual;2016M12;1,4
19 Melilla;Índice general;Variación anual;2016M11;0,7
19 Melilla;Índice general;Variación anual;2016M10;0,6
19 Melilla;Índice general;Variación anual;2016M09;0,1
19 Melilla;Índice general;Variación anual;2016M08;-0,2
19 Melilla;Índice general;Variación anual;2016M07;-0,3
19 Melilla;Índice general;Variación anual;2016M06;-0,3
19 Melilla;Índice general;Variación anual;2016M05;-0,3
19 Melilla;Índice general;Variación anual;2016M04;-0,5
19 Melilla;Índice general;Variación anual;2016M03;-0,5
19 Melilla;Índice general;Variación anual;2016M02;-0,8
19 Melilla;Índice general;Variación anual;2016M01;-0,7
19 Melilla;Índice general;Variación anual;2015M12;-0,3
19 Melilla;Índice general;Variación anual;2015M11;-0,4
19 Melilla;Índice general;Variación anual;2015M10;-0,7
19 Melilla;Índice general;Variación anual;2015M09;-0,7
19 Melilla;Índice general;Variación anual;2015M08;-0,3
19 Melilla;Índice general;Variación anual;2015M07;-0,1
19 Melilla;Índice general;Variación anual;2015M06;-0,2
19 Melilla;Índice general;Variación anual;2015M05;-0,7
19 Melilla;Índice general;Variación anual;2015M04;-0,8
19 Melilla;Índice general;Variación anual;2015M03;-0,7
19 Melilla;Índice general;Variación anual;2015M02;-1,0
19 Melilla;Índice general;Variación anual;2015M01;-0,7
19 Melilla;Índice general;Variación anual;2014M12;-0,6
19 Melilla;Índice general;Variación anual;2014M11;-0,3
19 Melilla;Índice general;Variación anual;2014M10;-0,1
19 Melilla;Índice general;Variación anual;2014M09;-0,4
19 Melilla;Índice general;Variación anual;2014M08;-0,6
19 Melilla;Índice general;Variación anual;2014M07;-0,6
19 Melilla;Índice general;Variación anual;2014M06;-0,5
19 Melilla;Índice general;Variación anual;2014M05;-0,2
19 Melilla;Índice general;Variación anual;2014M04;-0,2
19 Melilla;Índice general;Variación anual;2014M03;-0,8
19 Melilla;Índice general;Variación anual;2014M02;-0,6
19 Melilla;Índice general;Variación anual;2014M01;-0,2
19 Melilla;Índice general;Variación anual;2013M12;-0,4
19 Melilla;Índice general;Variación anual;2013M11;-0,6
19 Melilla;Índice general;Variación anual;2013M10;-1,0
19 Melilla;Índice general;Variación anual;2013M09;-0,7
19 Melilla;Índice general;Variación anual;2013M08;-0,2
19 Melilla;Índice general;Variación anual;2013M07;0,2
19 Melilla;Índice general;Variación anual;2013M06;0,7
19 Melilla;Índice general;Variación anual;2013M05;0,4
19 Melilla;Índice general;Variación anual;2013M04;0,0
19 Melilla;Índice general;Variación anual;2013M03;0,9
19 Melilla;Índice general;Variación anual;2013M02;1,2
19 Melilla;Índice general;Variación anual;2013M01;1,1
19 Melilla;Índice general;Variación anual;2012M12;1,6
19 Melilla;Índice general;Variación anual;2012M11;1,6
19 Melilla;Índice general;Variación anual;2012M10;2,2
19 Melilla;Índice general;Variación anual;2012M09;2,3
19 Melilla;Índice general;Variación anual;2012M08;1,9
19 Melilla;Índice general;Variación anual;2012M07;1,5
19 Melilla;Índice general;Variación anual;2012M06;1,4
19 Melilla;Índice general;Variación anual;2012M05;1,5
19 Melilla;Índice general;Variación anual;2012M04;1,8
19 Melilla;Índice general;Variación anual;2012M03;1,5
19 Melilla;Índice general;Variación anual;2012M02;1,5
19 Melilla;Índice general;Variación anual;2012M01;1,2
19 Melilla;Índice general;Variación anual;2011M12;1,5
19 Melilla;Índice general;Variación anual;2011M11;2,1
19 Melilla;Índice general;Variación anual;2011M10;2,2
19 Melilla;Índice general;Variación anual;2011M09;2,4
19 Melilla;Índice general;Variación anual;2011M08;2,5
19 Melilla;Índice general;Variación anual;2011M07;2,4
19 Melilla;Índice general;Variación anual;2011M06;2,0
19 Melilla;Índice general;Variación anual;2011M05;2,1
19 Melilla;Índice general;Variación anual;2011M04;2,4
19 Melilla;Índice general;Variación anual;2011M03;2,4
19 Melilla;Índice general;Variación anual;2011M02;2,8
19 Melilla;Índice general;Variación anual;2011M01;2,9
19 Melilla;Índice general;Variación anual;2010M12;2,4
19 Melilla;Índice general;Variación anual;2010M11;1,9
19 Melilla;Índice general;Variación anual;2010M10;2,1
19 Melilla;Índice general;Variación anual;2010M09;1,9
19 Melilla;Índice general;Variación anual;2010M08;1,8
19 Melilla;Índice general;Variación anual;2010M07;2,2
19 Melilla;Índice general;Variación anual;2010M06;2,4
19 Melilla;Índice general;Variación anual;2010M05;2,5
19 Melilla;Índice general;Variación anual;2010M04;2,3
19 Melilla;Índice general;Variación anual;2010M03;2,2
19 Melilla;Índice general;Variación anual;2010M02;1,7
19 Melilla;Índice general;Variación anual;2010M01;1,8
